DateTime,Probe.11,Probe.12,Probe.13,Probe.14,Probe.15,Probe.16,Probe.17,Probe.18
11/07/2012 13:00,530,148.2,108.9,63.92,99.9,152.9,530,100.6
11/07/2012 13:10,530,144.4,110.8,63.92,99.9,152.8,530,102.5
11/07/2012 13:20,530,142.5,107,62.03,96.2,141.6,232,100.6
11/07/2012 13:30,530,148.2,105.1,60.15,96.2,134,230.2,98.8
11/07/2012 13:40,403.6,140.6,110.8,63.91,98,149.1,530,104.4
11/07/2012 13:50,377.3,142.5,107,62.03,96.2,145.3,256.5,102.5
11/07/2012 14:00,413.1,142.5,108.9,65.8,98,164.2,215.2,104.4
11/07/2012 14:10,475,144.4,108.9,63.91,98,179.2,220.7,104.4
11/07/2012 14:20,495.7,138.7,108.9,63.92,98,151,530,104.4
11/07/2012 14:30,373.5,142.5,112.7,65.8,98,141.6,200.1,108.2
11/07/2012 14:40,285.2,136.9,110.8,65.8,98,139.7,211.4,102.5
11/07/2012 14:50,375.4,150,114.5,71.45,101.8,141.6,530,108.2
11/07/2012 15:00,356.7,144.4,116.4,73.33,103.7,158.5,530,113.8
11/07/2012 15:10,309.6,148.2,118.3,75.22,105.6,162.3,530,115.7
11/07/2012 15:20,294.6,138.8,120.2,77.1,107.5,175.4,217,117.6
11/07/2012 15:30,285.2,148.2,127.7,86.5,116.9,198,218.9,127
11/07/2012 15:40,283.4,153.8,135.3,97.8,124.4,230,220.8,142.1
11/07/2012 15:50,281.5,161.4,144.7,109.1,133.8,271.3,228.3,157.1
11/07/2012 16:00,281.5,163.3,142.8,109.1,137.6,267.6,220.8,160.9
11/07/2012 16:10,305.9,165.1,140.9,109.1,137.6,278.9,213.3,149.6
11/07/2012 16:20,530,172.7,152.2,120.4,148.9,324,232.1,174.1
11/07/2012 16:30,530,195.3,161.6,137.4,164,352.2,286.7,185.4
11/07/2012 16:40,530,229.1,188,173.1,180.9,397.4,530,243.7
11/07/2012 16:50,530,289.5,210.6,261.7,209.2,420.2,530,530
11/07/2012 17:00,530,530,242.6,530,241.2,410.9,530,530
11/07/2012 17:10,530,530,263.3,530,256.3,412.8,530,530
11/07/2012 17:20,530,530,323.6,530,284.5,427.9,530,530
11/07/2012 17:30,530,530,530,530,530,414.7,530,530
11/07/2012 17:40,530,530,530,530,530,456.1,530,530
11/07/2012 17:50,530,530,389.5,530,371.1,448.6,530,530
11/07/2012 18:00,530,357.3,348.1,530,341,516.4,530,530
11/07/2012 18:10,530,530,368.8,530,530,463.7,530,530
11/07/2012 18:20,530,530,530,530,530,505.1,530,530
11/07/2012 18:30,530,530,530,530,530,518.3,530,530
11/07/2012 18:40,530,530,404.6,530,530,507,530,530
11/07/2012 18:50,530,530,530,530,530,471.2,530,530
11/07/2012 19:00,530,530,530,530,530,454.2,530,530
11/07/2012 19:10,530,530,530,530,530,530,530,530
11/07/2012 19:20,532.2,530,376.3,530,530,458,530,505.6
11/07/2012 19:30,530,530,530,530,530,518.3,530,530
11/07/2012 19:40,530,530,530,530,530,493.8,530,530
11/07/2012 19:50,530,530,530,530,530,514.5,530,530
11/07/2012 20:00,507.7,530,530,530,465.3,533.4,530,530
11/07/2012 20:10,532.2,530,530,530,530,530,530,530
11/07/2012 20:20,530,530,459.2,530,530,530,524.2,530
11/07/2012 20:30,530,466.5,451.7,530,533.1,530,530,530
11/07/2012 20:40,530,410,383.9,530,450.2,530,501.6,530
11/07/2012 20:50,530,423.2,361.3,530,461.5,530,526,530
11/07/2012 21:00,530,421.3,414,530,457.8,530,530,530
11/07/2012 21:10,530,485.3,530,530,530,530,530,530
11/07/2012 21:20,530,530,419.6,530,530,530,530,530
11/07/2012 21:30,530,523,530,530,501.1,530,530,530
11/07/2012 21:40,530,455.2,459.2,530,512.4,530,530,530
11/07/2012 21:50,522.8,389.3,530,530,530,530,530,524.4
11/07/2012 22:00,530,443.9,530,530,530,530,530,530
11/07/2012 22:10,530,530,530,530,530,530,530,530
11/07/2012 22:20,530,453.3,457.3,530,530,530,530,530
11/07/2012 22:30,511.5,530,530,530,530,530,530,530
11/07/2012 22:40,530,530,530,530,530,530,530,530
11/07/2012 22:50,530,492.9,530,530,530,530,526,530
11/07/2012 23:00,530,530,479.9,530,530,530,530,533.8
11/07/2012 23:10,530,530,530,530,530,529.6,530,530
11/07/2012 23:20,530,530,530,530,530,530,530,530
11/07/2012 23:30,530,500.4,530,530,530,530,530,530
11/07/2012 23:40,530,475.9,530,530,530,530,530,530
11/07/2012 23:50,530,500.4,530,530,530,530,530,530
12/07/2012 0:00,530,523,530,530,530,530,530,530
12/07/2012 0:10,530,530,517.6,530,530,530,530,530
12/07/2012 0:20,530,530,530,530,530,530,530,530
12/07/2012 0:30,530,500.4,498.8,530,530,530,526.1,530
12/07/2012 0:40,530,530,530,530,530,530,530,530
12/07/2012 0:50,530,530,530,530,530,530,530,530
12/07/2012 1:00,530,530,419.7,530,530,456.1,530,484.9
12/07/2012 1:10,530,530,530,530,530,530,530,530
12/07/2012 1:20,530,530,530,530,530,530,530,530
12/07/2012 1:30,530,530,530,530,530,530,530,530
12/07/2012 1:40,530,487.2,530,530,530,530,530,530
12/07/2012 1:50,530,427,530,530,530,530,530,530
12/07/2012 2:00,530,443.9,530,530,531.2,530,530,530
12/07/2012 2:10,530,451.4,530,530,530,530,530,530
12/07/2012 2:20,530,445.8,530,530,530,530,530,530
12/07/2012 2:30,530,500.4,530,530,530,530,530,530
12/07/2012 2:40,530,475.9,530,530,530,530,530,530
12/07/2012 2:50,530,462.7,478,530,530,530,530,530
12/07/2012 3:00,530,530,530,530,530,530,530,530
12/07/2012 3:10,530,530,530,530,530,530,530,530
12/07/2012 3:20,530,530,530,530,530,520.2,530,530
12/07/2012 3:30,530,530,530,530,530,530,530,530
12/07/2012 3:40,530,530,517.6,530,530,530,530,530
12/07/2012 3:50,532.2,457.1,530,530,530,530,530,530
12/07/2012 4:00,530,487.2,530,530,530,530,530,530
12/07/2012 4:10,530,530,532.6,530,530,530,530,530
12/07/2012 4:20,530,530,530,530,530,530,530,530
12/07/2012 4:30,530,455.2,530,530,530,530,530,530
12/07/2012 4:40,530,451.4,530,530,530,530,530,530
12/07/2012 4:50,530,470.3,530,530,530,530,518.5,530
12/07/2012 5:00,530,506,530,530,530,530,518.5,530
12/07/2012 5:10,530,496.6,530,530,530,530,524.2,530
12/07/2012 5:20,530,443.9,530,530,530,530,530,530
12/07/2012 5:30,530,477.8,530,530,530,530,530,530
12/07/2012 5:40,530,530,530,530,530,530,530,530
12/07/2012 5:50,530,530,530,530,530,530,530,530
12/07/2012 6:00,530,530,530,530,530,530,530,530
12/07/2012 6:10,530,530,530,530,530,530,530,530
12/07/2012 6:20,530,530,530,530,530,530,530,530
12/07/2012 6:30,530,530,530,530,530,530,530,530
12/07/2012 6:40,530,530,530,530,530,530,530,530
12/07/2012 6:50,530,530,530,530,530,530,530,530
12/07/2012 7:00,530,507.9,530,530,530,530,530,530
12/07/2012 7:10,530,530,530,530,530,530,530,530
12/07/2012 7:20,530,530,530,530,530,530,530,530
12/07/2012 7:30,530,530,530,530,530,530,530,530
12/07/2012 7:40,530,504.2,530,530,530,530,530,530
12/07/2012 7:50,530,530,530,530,530,530,530,530
12/07/2012 8:00,530,521.1,530,530,530,530,530,530
12/07/2012 8:10,530,513.6,496.9,530,530,530,530,530
12/07/2012 8:20,530,511.7,530.8,530,530,530,530,530
12/07/2012 8:30,530,519.2,523.2,530,530,530,530,530
12/07/2012 8:40,530,472.1,510,530,516.2,530,514.7,530
12/07/2012 8:50,530,413.8,464.8,498.9,478.5,530,462,526.2
12/07/2012 9:00,530,353.5,398.9,440.6,442.7,530,428.1,467.9
12/07/2012 9:10,530,351.6,387.6,434.9,416.3,530,435.6,434
12/07/2012 9:20,530,408.1,468.6,500.9,506.7,530,527.9,511.2
12/07/2012 9:30,494.4,327.1,395.2,421.7,438.9,530,452.6,467.9
12/07/2012 9:40,475.5,317.7,348.1,367.1,376.8,530,413,386.9
12/07/2012 9:50,530,338.4,378.2,412.3,431.4,530,463.8,434
12/07/2012 10:00,530,355.4,404.6,440.6,457.8,530,520.3,484.8
12/07/2012 10:10,530,317.7,378.2,391.6,423.9,530,478.9,465.9
12/07/2012 10:20,530,330.9,417.8,470.7,502.9,530,518.5,450.9
12/07/2012 10:30,530,530,530,530,530,530,530,530
12/07/2012 10:40,530,530,530,530,530,530,530,530
12/07/2012 10:50,530,530,530,530,530,530,530,530
12/07/2012 11:00,530,530,530,530,530,530,530,530
12/07/2012 11:10,530,530,530,530,530,530,530,530
12/07/2012 11:20,530,530,530,530,530,530,530,530
12/07/2012 11:30,530,530,530,530,530,530,530,530
12/07/2012 11:40,530,530,530,530,530,530,530,530
12/07/2012 11:50,530,530,530,530,530,530,530,530
12/07/2012 12:00,530,530,530,530,530,530,530,530
12/07/2012 12:10,530,530,530,530,530,530,530,530
12/07/2012 12:20,530,530,530,530,530,530,530,530
12/07/2012 12:30,530,530,530,530,530,530,530,530
12/07/2012 12:40,530,500.4,530,530,530,530,530,530
12/07/2012 12:50,530,498.5,530.8,530,530,530,530,530
12/07/2012 13:00,530,526.8,530,530,508.6,530,530,530
12/07/2012 13:10,530,500.4,521.3,530,514.3,530,530,530
12/07/2012 13:20,530,396.8,419.6,463.2,444.6,530,469.5,505.5
12/07/2012 13:30,530,428.8,444.1,493.3,491.7,530,486.5,494.3
12/07/2012 13:40,530,496.6,498.7,530,529.3,530,524.2,488.6
12/07/2012 13:50,530,530,530,530,530,530,530,530
12/07/2012 14:00,530,530,530,530,530,530,530,530
12/07/2012 14:10,530,530,530,530,530,530,530,530
12/07/2012 14:20,530,530,530,530,530,530,530,530
12/07/2012 14:30,530,530,530,530,530,530,530,530
12/07/2012 14:40,530,470.3,530.8,530,530,530,514.8,530
12/07/2012 14:50,530,449.5,468.6,530,518,530,497.8,530
12/07/2012 15:00,530,530,474.3,530,530,530,530,530
12/07/2012 15:10,530,530,530,530,530,530,530,530
12/07/2012 15:20,530,483.4,523.2,530,530,530,530,530
12/07/2012 15:30,530,532.4,513.8,530,530,530,530,530
12/07/2012 15:40,530,530,530,530,530,530,530,530
12/07/2012 15:50,530,530,530,530,530,530,530,530
12/07/2012 16:00,530,530,530,530,530,530,530,530
12/07/2012 16:10,530,530,530,530,530,530,530,530
12/07/2012 16:20,530,530,530,530,530,530,530,530
12/07/2012 16:30,530,530,530,530,530,530,530,530
12/07/2012 16:40,530,530,530,530,530,530,530,530
12/07/2012 16:50,530,530,530,530,530,530,530,530
12/07/2012 17:00,530,530,530,530,530,530,530,530
12/07/2012 17:10,530,530,530,530,530,529.6,530,530
12/07/2012 17:20,530,530,530,530,530,530,530,530
12/07/2012 17:30,530,530,530,530,530,529.6,530,530
12/07/2012 17:40,530,530,530,530,530,530,530,530
12/07/2012 17:50,530,530,530,530,530,530,530,530
12/07/2012 18:00,530,530,530,530,530,533.3,530,530
12/07/2012 18:10,530,530,530,530,530,530,530,530
12/07/2012 18:20,530,530,530,530,530,530,530,530
12/07/2012 18:30,530,530,530,530,530,530,530,530
12/07/2012 18:40,530,530,530,530,530,530,530,530
12/07/2012 18:50,530,530,530,530,530,533.3,530,530
12/07/2012 19:00,530,530,530,530,530,512.6,530,530
12/07/2012 19:10,530,530,530,530,530,501.3,530,530
12/07/2012 19:20,530,530,530,530,530,488.1,530,530
12/07/2012 19:30,530,530,530,530,530,471.2,530,530
12/07/2012 19:40,530,530,530,530,530,486.3,530,530
12/07/2012 19:50,532.2,530,530,530,530,527.7,530,530
12/07/2012 20:00,530,530,530,530,530,530,530,530
12/07/2012 20:10,530,530,530,530,530,530,530,530
12/07/2012 20:20,530,530,530,530,530,530,530,530
12/07/2012 20:30,530,530,530,530,530,530,530,530
12/07/2012 20:40,530,530,530,530,530,530,530,530
12/07/2012 20:50,530,530,530,530,530,530,530,530
12/07/2012 21:00,530,530,530,530,530,530,530,530
12/07/2012 21:10,530,530,530,530,530,530,530,530
12/07/2012 21:20,530,530,530,530,530,530,530,530
12/07/2012 21:30,530,530,530,530,530,530,530,530
12/07/2012 21:40,530,530,530,530,530,530,530,530
12/07/2012 21:50,530,511.7,530,530,530,530,530,530
12/07/2012 22:00,530,530,530,530,530,530,530,530
12/07/2012 22:10,530,530,530,530,530,530,530,530
12/07/2012 22:20,530,530,530,530,530,530,530,530
12/07/2012 22:30,530,521.1,530,530,530,530,530,530
12/07/2012 22:40,530,524.9,530,530,530,530,530,530
12/07/2012 22:50,530,530,530,530,530,530,530,530
12/07/2012 23:00,530,530,530,530,530,530,530,530
12/07/2012 23:10,530,530,530,530,530,530,530,530
12/07/2012 23:20,530,530,530,530,530,530,530,530
12/07/2012 23:30,530,530,530,530,530,530,530,530
12/07/2012 23:40,530,530,530,530,530,530,530,530
12/07/2012 23:50,530,530,530,530,530,530,530,530
13/07/2012 0:00,530,530,530,530,530,530,530,530
13/07/2012 0:10,530,530,530,530,530,530,530,530
13/07/2012 0:20,530,530,530,530,530,530,530,530
13/07/2012 0:30,530,530,530,530,530,530,530,530
13/07/2012 0:40,530,481.6,530,530,527.5,530,530,530
13/07/2012 0:50,530,470.3,530,530,530,530,511,530
13/07/2012 1:00,530,394.9,513.8,530,510.5,530,460.1,530
13/07/2012 1:10,530,376.1,459.2,530,495.4,530,424.3,530
13/07/2012 1:20,530,408.1,425.3,532.9,493.6,530,426.2,516.9
13/07/2012 1:30,530,466.5,457.3,523.4,503,530,454.5,490.5
13/07/2012 1:40,530,530,530,530,530,530,512.9,528.2
13/07/2012 1:50,530,530,498.8,530,530,516.4,531.7,530
13/07/2012 2:00,530,530,519.5,530,530,501.3,530,533.8
13/07/2012 2:10,530,530,530,530,530,522,530,530
13/07/2012 2:20,530,530,530,530,530,530,530,530
13/07/2012 2:30,530,447.7,498.8,530,480.4,530,530,530
13/07/2012 2:40,530,530,498.7,530,530,507,530,515
13/07/2012 2:50,530,530,530,530,530,469.3,530,516.9
13/07/2012 3:00,530,530,530,530,530,530,530,530
13/07/2012 3:10,530,530,530,530,530,495.7,530,530
13/07/2012 3:20,530,530,530,530,530,497.6,530,530
13/07/2012 3:30,530,530,530,530,530,480.6,530,530
13/07/2012 3:40,530,530,530,530,530,484.4,530,530
13/07/2012 3:50,530,530,530,530,530,527.7,530,530
13/07/2012 4:00,530,530,530,530,530,530,530,530
13/07/2012 4:10,530,530,530,530,530,505.1,530,530
13/07/2012 4:20,530,530,530,530,530,530,530,530
13/07/2012 4:30,530,530,530,530,530,510.7,530,530
13/07/2012 4:40,530,530,530,530,530,530,530,530
13/07/2012 4:50,530.3,530,530,530,530,530,530,530
13/07/2012 5:00,530,530,530,530,530,514.5,530,530
13/07/2012 5:10,530,530,530,530,530,530,530,530
13/07/2012 5:20,530,530,530,530,530,530,530,530
13/07/2012 5:30,530,530,530,530,530,520.2,530,530
13/07/2012 5:40,528.4,530,530,530,530,530,530,530
13/07/2012 5:50,530,530,504.4,530,530,488.1,530,505.6
13/07/2012 6:00,530,530,530,530,530,530,530,530
13/07/2012 6:10,519,530,530,530,530,530,530,530
13/07/2012 6:20,530,475.9,530,530,530,530,530,530
13/07/2012 6:30,530,472.1,530.8,530,530,530,527.9,530
13/07/2012 6:40,530,519.2,530,530,530,530,530,530
13/07/2012 6:50,530,502.3,530,530,530,530,530,530
13/07/2012 7:00,530,464.6,530,530,530,530,530,530
13/07/2012 7:10,530,460.8,521.3,530,530,530,530,530
13/07/2012 7:20,530,526.8,530,530,530,530,530,530
13/07/2012 7:30,530,524.9,530,530,530,530,530,530
13/07/2012 7:40,530,517.3,530,530,530,530,530,530
13/07/2012 7:50,530,481.6,508.2,530,530,530,529.8,530
13/07/2012 8:00,530,530,530,530,530,530,530,530
13/07/2012 8:10,530,500.4,530,530,530,530,530,530
13/07/2012 8:20,530,457.1,511.9,530,527.5,530,520.4,530
13/07/2012 8:30,530,391.2,479.9,530,472.8,530,467.7,530
13/07/2012 8:40,515.2,334.7,400.8,500.8,450.2,530,414.9,513
13/07/2012 8:50,530,310.2,383.9,478.2,422,530,390.4,475.4
13/07/2012 9:00,530,404.3,425.3,530,508.6,530,473.3,530
13/07/2012 9:10,530,378,442.2,525.3,472.8,530,458.2,530
13/07/2012 9:20,488.8,308.3,370.7,425.5,414.5,530,392.3,437.7
13/07/2012 9:30,498.1,312.1,334.9,416.1,418.2,530,399.9,415.1
13/07/2012 9:40,422.8,302.6,312.3,380.3,361.7,530,360.3,343.6
13/07/2012 9:50,306,189.6,195.5,180.7,220.5,461.4,243.5,198.6
13/07/2012 10:00,390.7,191.5,199.3,171.3,231.8,530,234.1,187.3
13/07/2012 10:10,245.8,157.6,156,118.5,169.6,295.8,198.3,149.6
13/07/2012 10:20,298.4,155.7,161.6,116.7,175.2,530,203.9,145.8
13/07/2012 10:30,324.7,152,156,97.8,158.3,530,209.5,136.4
13/07/2012 10:40,530,146.3,137.1,84.6,137.6,228.1,196.4,121.3
13/07/2012 10:50,277.7,142.5,131.5,80.9,128.2,207.4,202,115.7
13/07/2012 11:00,253.2,140.7,125.8,75.22,120.6,192.4,205.7,111.9
13/07/2012 11:10,530,138.8,123.9,73.33,116.9,198,211.4,110
13/07/2012 11:20,268.3,142.5,122.1,71.45,115,198,202,110
13/07/2012 11:30,530,140.7,120.2,69.57,109.3,179.2,209.5,106.3
13/07/2012 11:40,530,142.5,116.4,67.68,107.5,166,230.2,104.4
13/07/2012 11:50,530,140.6,114.5,67.68,105.6,164.2,218.9,104.4
13/07/2012 12:00,530,144.4,114.5,67.68,105.6,160.4,205.8,104.4
13/07/2012 12:10,530,140.6,114.5,67.68,105.6,160.4,190.7,104.4
13/07/2012 12:20,324.7,140.6,114.5,65.8,103.7,160.4,200.1,102.5
13/07/2012 12:30,379.2,144.4,112.7,65.8,101.8,154.7,186.9,102.5
13/07/2012 12:40,530,144.4,110.8,63.92,101.8,149.1,222.6,100.6
13/07/2012 12:50,335.9,146.3,108.9,63.92,99.9,145.3,235.8,100.6
13/07/2012 13:00,394.2,148.2,110.8,62.03,98,145.3,530,100.6
13/07/2012 13:10,530,150,107,62.03,98,141.6,530,98.7
13/07/2012 13:20,437.4,148.1,107,62.03,96.2,135.9,282.8,98.7
13/07/2012 13:30,460,144.4,107,62.03,96.2,137.8,252.7,98.7
13/07/2012 13:40,364.1,140.6,105.1,62.03,96.2,139.7,232,100.6
13/07/2012 13:50,351,144.4,108.9,63.92,98,145.4,211.4,102.5
13/07/2012 14:00,319,140.6,110.8,67.68,99.9,151,248.9,106.3
13/07/2012 14:10,330.3,142.5,107,63.92,98,158.5,226.4,104.4
13/07/2012 14:20,448.7,148.1,107,63.92,96.2,160.4,256.5,100.6
13/07/2012 14:30,349.1,140.6,114.5,71.45,103.7,167.9,222.7,110
13/07/2012 14:40,339.7,140.7,116.4,73.33,107.5,158.5,209.5,115.7
13/07/2012 14:50,530,140.6,114.5,73.33,107.5,158.5,243.3,113.8
13/07/2012 15:00,530,144.4,118.3,77.1,109.4,171.7,256.5,117.6
13/07/2012 15:10,349.1,144.4,120.2,77.1,111.2,177.3,530,117.6
13/07/2012 15:20,364.2,142.5,118.3,77.1,109.4,175.4,237.7,113.8
13/07/2012 15:30,341.6,146.3,118.3,77.1,109.4,177.3,235.9,115.7
13/07/2012 15:40,334.1,150.1,120.2,78.98,113.1,184.8,220.8,117.6
13/07/2012 15:50,343.5,151.9,122.1,80.9,113.1,194.2,211.4,121.3
13/07/2012 16:00,334.1,155.7,125.8,86.5,118.8,216.8,202,134.5
13/07/2012 16:10,300.3,159.5,127.7,90.3,124.4,241.3,194.5,132.6
13/07/2012 16:20,311.5,159.5,125.8,90.3,122.5,222.4,202,136.4
13/07/2012 16:30,358.6,167,131.5,95.9,128.2,248.8,237.8,147.7
13/07/2012 16:40,353,184,146.6,118.5,143.3,299.6,260.3,198.5
13/07/2012 16:50,383.1,200.9,161.6,150.5,158.3,348.6,299.9,296.4
13/07/2012 17:00,360.7,225.4,180.5,210.8,175.3,380.7,364,530
13/07/2012 17:10,530,248,199.3,306.9,188.5,397.7,530,530
13/07/2012 17:20,530,274.4,218.1,530,203.5,439.2,530,530
13/07/2012 17:30,530,313.9,233.2,530,224.2,482.5,530,530
13/07/2012 17:40,530,304.5,242.6,530,229.9,454.2,530,530
13/07/2012 17:50,530,530,257.7,530,250.6,476.8,530,530
13/07/2012 18:00,530,530,530,530,530,465.5,530,530
13/07/2012 18:10,530,530,530,530,530,461.8,530,530
13/07/2012 18:20,530,530,530,530,530,426,530,516.9
13/07/2012 18:30,530,530,530,530,530,435.4,530,530
13/07/2012 18:40,530,530,530,530,530,478.7,530,530
13/07/2012 18:50,530,530,530,530,530,465.5,530,530
13/07/2012 19:00,530,530,530,530,530,439.2,530,530
13/07/2012 19:10,530,530,530,530,530,490,530,530
13/07/2012 19:20,530,530,530,530,530,484.4,530,530
13/07/2012 19:30,530,530,530,530,530,527.7,530,530
13/07/2012 19:40,530,530,530,530,530,490.1,530,530
13/07/2012 19:50,530,530,530,530,530,505.1,530,530
13/07/2012 20:00,517.1,530,530,530,530,486.3,530,530
13/07/2012 20:10,530,530,530,530,530,530,530,530
13/07/2012 20:20,530,426.9,459.2,530,437.1,491.9,530,530
13/07/2012 20:30,530,366.7,342.4,530.9,378.7,493.8,530,511.2
13/07/2012 20:40,513.3,393,329.2,530,423.9,495.7,530,514.9
13/07/2012 20:50,487,530,372.6,530,530,444.8,530,481.1
13/07/2012 21:00,500.2,393,378.2,530,399.4,482.5,530,530
13/07/2012 21:10,530,530,306.6,530,395.6,395.9,530,456.6
13/07/2012 21:20,530,530,530,530,530,530,530,530
13/07/2012 21:30,530,393,368.8,530,422,469.3,530,530
13/07/2012 21:40,428.6,315.8,317.9,451.9,337.3,530,518.4,530
13/07/2012 21:50,479.4,530,530,530,530,503.2,530,528.2
13/07/2012 22:00,530,389.3,425.3,461.3,374.9,512.6,469.6,530
13/07/2012 22:10,488.8,304.5,289.7,427.4,303.3,530,510.8,530
13/07/2012 22:20,530,530,530,530,530,530,530,530
13/07/2012 22:30,453.1,470.3,530,530,530,530,527.9,530
13/07/2012 22:40,530,379.9,357.5,530,530,530,530,530
13/07/2012 22:50,530,370.4,380.1,530,530,525.8,530,530
13/07/2012 23:00,519,383.6,515.7,530,431.4,530,497.8,530
13/07/2012 23:10,530,381.7,363.1,530,504.9,530,494,530
13/07/2012 23:20,530,459,447.9,530,476.6,530,475.2,530
13/07/2012 23:30,530,362.9,504.4,530,530,530,530,530
13/07/2012 23:40,515.2,530,530,530,504.9,530,495.9,526.3
13/07/2012 23:50,519,530,530,530,530,530,530,530
14/07/2012 0:00,530,423.2,530,530,530,530,530,530
14/07/2012 0:10,530,470.3,530,530,530,533.4,530,530
14/07/2012 0:20,530,530,530,530,530,510.8,530,530
14/07/2012 0:30,530,530,530,530,530,533.3,530,530
14/07/2012 0:40,513.3,477.8,444.1,530,530,527.7,530,530
14/07/2012 0:50,530,530,468.6,530,530,507,530,530
14/07/2012 1:00,530,530,385.8,530,530,433.5,530,479.2
14/07/2012 1:10,530,475.9,530,530,469.1,530,530,530
14/07/2012 1:20,530,530,530,530,530,530,530,530
14/07/2012 1:30,522.8,440.1,530,530,530,530,530,530
14/07/2012 1:40,503.9,381.7,530,530,525.6,530,507.2,530
14/07/2012 1:50,498.3,449.6,530,530,530,530,512.9,530
14/07/2012 2:00,502,417.5,530,530,530,530,520.4,533.8
14/07/2012 2:10,532.2,530,517.6,530,530,530,509.1,530
14/07/2012 2:20,530,453.3,432.8,530,530,530,516.6,530
14/07/2012 2:30,530,530,434.7,530,530,523.9,530,513.1
14/07/2012 2:40,530,391.2,487.4,530,455.9,530,530,530
14/07/2012 2:50,530,470.3,530,530,525.6,530,530,530
14/07/2012 3:00,524.6,479.7,483.7,530,529.3,530,518.5,530
14/07/2012 3:10,530,530,513.8,530,530,530,494,530
14/07/2012 3:20,530,530,530,530,530,530,512.9,530
14/07/2012 3:30,530,481.6,530,530,530,530,522.3,530
14/07/2012 3:40,530,530,421.5,530,530,497.6,530,531.9
14/07/2012 3:50,530,457.1,530,530,530,530,530,530
14/07/2012 4:00,530,530,530,530,530,530,530,530
14/07/2012 4:10,519,530,530,530,495.4,530,530,530
14/07/2012 4:20,530,530,530,530,530,530,530,530
14/07/2012 4:30,530,509.8,415.9,530,530,530,530,530
14/07/2012 4:40,530,530,530,530,530,530,530,530
14/07/2012 4:50,530,530,510,530,530,523.9,530,528.2
14/07/2012 5:00,530,530,430.9,530,530,512.6,530,530
14/07/2012 5:10,530,530,500.6,530,530,518.3,530,530
14/07/2012 5:20,530,530,530,530,530,507,530,513.1
14/07/2012 5:30,488.9,530,530,530,530,530,530,530
14/07/2012 5:40,526.5,479.7,530,530,530,530,529.8,530
14/07/2012 5:50,530,530,530,530,530,530,530,526.3
14/07/2012 6:00,530,530,530,530,530,530,530,530
14/07/2012 6:10,530,506,530,530,530,530,530,530
14/07/2012 6:20,500.2,530,530,530,530,530,530,522.5
14/07/2012 6:30,530,530,528.9,530,530,523.9,530,530
14/07/2012 6:40,530,491,530,530,530,527.7,530,530
14/07/2012 6:50,530,530,530,530,530,531.5,530,530
14/07/2012 7:00,530,425.1,530,530,530,530,530,530
14/07/2012 7:10,522.8,521.1,530,530,523.7,530,530,530
14/07/2012 7:20,530,440.1,491.2,530,530,530,530,530
14/07/2012 7:30,470,443.9,393.3,530,497.3,530,475.2,509.3
14/07/2012 7:40,530,381.7,459.2,530,478.5,530,486.5,530
14/07/2012 7:50,530,297,353.7,457.5,369.3,530,416.8,530
14/07/2012 8:00,471.8,268.7,319.8,380.3,365.5,530,364.1,424.5
14/07/2012 8:10,456.7,236.7,285.9,323.8,305.2,530,347.1,424.5
14/07/2012 8:20,530,238.6,280.3,321.9,310.9,530,275.6,530
14/07/2012 8:30,388.8,191.5,220,224,244.9,530,239.8,256.9
14/07/2012 8:40,386.9,176.5,195.5,178.8,220.5,530,266.1,209.9
14/07/2012 8:50,281.6,172.7,189.9,163.7,209.2,530,239.7,196.7
14/07/2012 9:00,319.2,165.2,171,137.4,190.3,530,213.4,170.3
14/07/2012 9:10,262.7,157.6,159.7,129.8,177.1,530,219,160.9
14/07/2012 9:20,281.5,153.9,154.1,116.7,162.1,530,188.9,147.7
14/07/2012 9:30,530,146.3,139,99.7,147,320.2,194.5,132.6
14/07/2012 9:40,211.9,140.7,131.5,90.3,133.8,261.9,196.3,125.1
14/07/2012 9:50,530,140.7,125.8,80.9,124.4,228.1,181.3,115.7
14/07/2012 10:00,530,140.7,127.7,82.7,124.4,228.1,177.5,119.5
14/07/2012 10:10,530,142.5,122.1,75.22,115,198,183.2,111.9
14/07/2012 10:20,530,142.5,122.1,75.22,115,199.9,254.6,111.9
14/07/2012 10:30,530,142.5,116.4,69.57,109.4,175.4,530,108.2
14/07/2012 10:40,530,144.4,116.4,73.33,113.1,198,530,111.9
14/07/2012 10:50,530,142.5,122.1,77.1,116.9,209.3,232.1,117.6
14/07/2012 11:00,413,142.5,124,82.7,118.8,203.6,241.5,119.5
14/07/2012 11:10,530,138.8,116.4,73.33,109.4,175.4,530,111.9
14/07/2012 11:20,215.6,138.8,122.1,78.98,116.9,218.7,226.4,117.6
14/07/2012 11:30,530,146.3,114.5,67.68,105.6,166,530,106.3
14/07/2012 11:40,530,144.4,112.7,67.68,101.8,154.7,233.9,104.4
14/07/2012 11:50,530,151.9,108.9,63.92,98,151,245.2,102.5
14/07/2012 12:00,530,153.8,103.2,60.15,94.3,135.9,217,98.7
14/07/2012 12:10,382.9,150,103.2,60.15,94.3,137.8,188.8,98.7
14/07/2012 12:20,530,150,101.3,60.15,94.3,134,222.6,96.9
14/07/2012 12:30,530,146.3,103.2,60.15,94.3,137.8,207.6,98.7
